key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
450,"召喚出寵物“開心彩蛋幸福兔”。
仿照吉莉·阿里亞珀夢中出現的奇怪兔子製作的魔法人偶。","以幸福兔為原型製作的粉色魔法人偶。這個玩偶交貨時不慎遺落了動力核心，不過幸運的是真正的幸福兔出現在了彩蛋狩獵的會場，它幫忙找來的輝石正巧能讓魔法人偶恢復正常。帶著開心彩蛋幸福兔踏上旅途吧，好運正在路上等著……呃，希望好運在等著你吧。","親愛的諸位兔兔，
貴安！
　　　　——生命威","幸福","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>12秒",40,40,4,False,True,False,False,False,3
451,"召喚出寵物“迷你阿澤瑪”。
以太陽神阿澤瑪為原型製作的魔法人偶。能提供發條太陽所沒有的溫度。","以太陽神阿澤瑪為原型製作的魔法人偶。某位金工師為了追尋“崇高神聖的美”而彷徨於沙漠時，恍惚間偶然闖入了神域。他將眼前所見的震撼人心的美轉化成魔法人偶保存下來。看著這個人偶就彷彿能感受到女神的颯爽英姿與她對人類無限的慈悲與喜愛。","你身上散發著曬過太陽
的味道。溫暖又溫柔
的味道……我很喜歡。
　　　　　　　　——峰","太陽神之扇","令範圍內我方寵物的攻擊力增加20。當該寵物為“玩偶”類型時，攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",55,50,2,False,False,False,True,False,3
452,"召喚出寵物“諸神黃昏號模型”。
以諸神黃昏號為原型製作的模型。模型小型化難度又創新高！","無數研究員日以繼夜地努力創造出的諸神黃昏號魔導船模型。無論是駕駛席還是動力系統都還原得分毫畢現、精妙絕倫。據說研發時的本意是要將這個模型作為諸神黃昏號計畫圓滿成功的紀念品發行，結果研究員們過於追求完美，又平白無故通宵加了許多天班。","飛吧，人類，
超越疾風，
飛向更高的蒼天！
　　　　——迦樓羅","曲速飛行","將召喚寵物的複唱時間縮短一半。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",45,50,2,False,True,True,True,False,9
453,"召喚出寵物“藍足鰹鳥”。
凶名赫赫的“霧鬚一夥”的成員，已經金盆洗手不做海盜了。","它曾是凶名赫赫的大海盜團“霧鬚一夥”的成員。在戰鬥中，它一般會先用自己圓潤可愛的大眼睛讓對方放鬆警惕，再使用自己的鳥喙把對方啄到哭著逃跑……話雖如此，這都已經是過去的事了。霧鬚一夥解散之後，它一直飛翔在南海的群島之間，悠然自得地享受退休生活。","等候在前方的
是最凶殘的野獸。
　——古·拉哈·提亞","滑翔","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>12秒",55,55,1,False,False,False,False,True,3
454,"召喚出寵物“可幽可幽玩偶”。
以來自宇宙的好朋友可幽可幽為原型製作的魔法人偶。","以來自宇宙的好朋友可幽可幽為原型製作的魔法人偶，戈德伯特從可幽可幽的絕妙的輪廓中找到了無限的靈感，即興製作了這個魔法人偶。它被設定為一直追隨冒險者共同行動的人偶。又及，它最愛的東西是閃閃發光的聖靈藥。","給我聖靈藥！
　　——魔法罐","可幽可幽打招呼","當防禦盾被破壞時，可令其復活。",80,40,1,False,False,False,True,False,9
455,"召喚出寵物“發條索魯斯”。
以加雷馬帝國初代皇帝索魯斯為原型製作的機械人偶。出發，征服，統治！","以加雷馬帝國初代皇帝索魯斯為原型製作的機械人偶。加雷馬皇室御用藝術品魔導工坊為了紀念索魯斯皇帝即位9周年製作了這款人偶。為了展示本國的魔導技術能力，加雷馬帝國曾向屬州各地大肆分發這款人偶，眼前的發條索魯斯就是這批人偶的其中之一。","別擅自把人加進來，
我可沒興趣。
　　——愛梅特賽爾克","打響指","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。",40,80,2,False,False,True,False,False,9
456,"召喚出寵物“貓耳小小員”。
專供開拓無人島用的小型魔法人偶。請多關照喵。","最新型的魔法人偶，由薩雷安提供，專用於開拓無人島。雖然它也是作為勞動力的一部分來到無人島的，開發的原因卻和其他的魔法人偶並不相同。鑑於一些研究表明，在螞蟻種群極高的工作效率背後，有著20%的，從不參加任何工作的工蟻。學者們出於仿生學的考慮，創造了這種專在開拓現場渾水摸魚的輔助型魔法人偶。它既沒有力氣，也不聰明，只會磨洋工。","喂！
這裡禁止非工作人員入內，
快出去！
　　　　　　　——伽瑪羅","教導","降低範圍內敵人特殊技點數最大值的50%。",50,45,3,False,True,False,False,False,4
457,"召喚出寵物“迷你遺光”。
以試圖重獲肉體卻不幸失敗的異亞為原型的可變形人偶。恐嚇性大於娛樂性。","斯提格瑪四用心製作的可變形人偶。對味覺產生了興趣的異亞們是否有可能引發一場重獲肉體的浪潮？這款人偶正是為了防患於未然而存在的。人偶以異亞重獲肉身失敗後的形象遺光為原型，希望人偶的恐怖模樣能夠喚起異亞們的警惕之心，在回憶起異亞真正的肉身形象之前，謹慎使用再賦肉身。","我們在很久之前捨棄了
肉體，現在想重新把它
取回來。
　　　　　　——空·空嘎","分散","令萌寵之門內寵物的HP恢復量變為2倍。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",50,50,2,True,False,False,False,False,9
458,"召喚出寵物“發條深紅驅逐者”。
青藍之手開發的可變形士兵的模型。顏色是對其速度的認可。","以距骨研究所演習場使用的紅色可變形士兵為原型，加隆德煉鐵廠模型師憑藉著他無比的熱愛製作了這款合金玩具。這款玩具雖然也有大規模販賣的計畫，但由於開發中過於注重細節，導致了成本無法降低，短期內的產量僅夠作為禮品贈送給同盟演習中獲得佳績的冒險者。","能、能不能、
再便宜點……
　　　——時雨","變形","令使用特殊技點數的寵物的移動速度提高30%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",70,60,3,False,True,False,True,False,3
459,"召喚出寵物“發條蔚藍驅逐者”。
青藍之手開發的可變形士兵的模型。顏色是對其強大的認可。","以距骨研究所演習場使用的藍色可變形士兵為原型，加隆德煉鐵廠模型師憑藉著他無比的熱愛製作了這款合金玩具。這款玩具雖然也有大規模販賣的計畫，但由於開發中過於注重細節，導致了成本無法降低，短期內的產量僅夠作為禮品贈送給同盟演習中獲得佳績的冒險者。","看來他們也很
有錢啊……真是
各種羡慕啊。
　　——貝林蓋爾","變形","令使用特殊技點數的寵物的移動速度提高30%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",70,60,3,False,True,False,True,False,3
460,"召喚出寵物“斯卡米留尼之形”。
因製作者成了斯卡米留尼的食糧而停產。","高貝扎四天王之一的土之斯卡米留尼命令部下為自己製作了這種人偶。他的本意是想向手下的低級妖異宣示自己的力量，營造對自己的恐懼，結果卻不知怎麼的做了這麼一個又矮又矬的東西。又及，製作了這種人偶的妖異已經變成斯卡米留尼的糧食了。","歡迎，最弱的挑戰者。
我承認你們正式參加檢測。
　　　　　　　——歐米茄","扭來扭去","對距離最近的敵方奧秘核石造成5%的傷害。",40,65,1,False,False,False,False,True,8
461,"召喚出寵物“辰龍巧兒陸行鳥”。
慶祝降神祭的陸行鳥雛鳥，很中意身上的玩偶裝。","辰奉行為了宣傳執掌新季節的辰龍而準備的吉祥物，身上酷似龍族的玩偶裝實際上是東方傳說中的辰龍，小雛鳥自身也很中意這身裝扮，一直在努力表現。","辰龍大人……今後就請
你保佑冒險者閣下吧。
　　　　　　——辰奉行","辰龍祝福","打消範圍內我方身上的弱化效果。",50,50,4,False,False,True,False,False,6
462,"召喚出寵物“鼯鼠”。
能用薄膜在空中滑翔的小動物，能飛很遠。","小型哺乳類動物，屬於松鼠的一種。鼯鼠這個名字源自東方，當地商人出售這種動物的同時將這個名字擴散到了世界各地。鼯鼠的四肢之間有薄薄的飛膜，可用於乘風或乙太流滑翔，它們的滑翔距離相當驚人，為數不少的個體能滑翔超過40星碼。","沒想到你還會飛呢，
太厲害了咕波！
　　——普庫哇·皮咔","飛膜滑翔","無效化“魔物”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",40,45,3,False,False,True,True,False,3
463,"召喚出寵物“擦擦羽衣精”。
便攜款羽衣精，擦擦隨身，一身乾淨。","潛藏在希拉狄哈遺跡中的掃除使魔羽衣精的眷屬。它不但能用自己旺盛的毛髮把魔法創造的洗滌劑變成濃密的泡沫，還能以棉花糖般柔軟的身體出入各種死角縫隙，任何髒污都別想逃過它的法眼。美麗王宮的守護者，擦擦羽衣精，你值得擁有！","哎喲 這裡是怎麼回事啊！
好髒 好臭 好噁心！
　　——迷人的地靈族女孩","大掃除！","無效化“玩偶”類型的寵物對使用特殊技點數的寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",35,45,4,False,False,False,True,False,3
464,"召喚出寵物“水道蜥蜴”。
水道蜥蜴，據稱是“希拉狄哈水道的守護者”。","居住在希拉狄哈水道深處的小型蜥蜴。它藍色的舌頭長而靈巧，無論是害蟲還是霉菌都會被它一個不落地吞進肚子裡，因此可以說它一直在維護下水道的正常運作。希拉狄哈王宮的警備隊甚至還為此授勳表彰了它。","恭喜你……
你做得真的很棒。
　　——內雷教授","舔舔","讓範圍內的敵人增加“動物”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",45,50,3,False,True,True,False,False,4
465,"召喚出寵物“迷你好友”。
我說……你能看到那個吧？","在遙遠的過去，這顆星球的首都曾有這樣一個人，他肩負著無比重任，名字卻宛如玩笑。每當與好友享受日常時發現了好玩有趣的東西，他便欣然以微笑回應。這一個魔法人偶，就是以這位胡鬧的大人物為原型製作出來的。","有這時間還不如
去做點其他的。
　　——希斯拉德","獻身","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",40,60,1,False,False,False,False,True,3
466,"召喚出寵物“迷你艾里克托尼奧斯”。
以艾里克托尼奧斯為原型製作的魔法人偶。肯定能拯救大家！","以萬魔殿的獄卒艾里克托尼奧斯為原型製作的魔法人偶。因為艾里克托尼奧斯的責任心而對他頗具好感的獄卒同僚們偷偷創造了這種人偶。據他們說，在凶殘生物環伺的危險環境中工作時，艾里克托尼奧斯的身影能讓他們感到安心和平靜。","有你們在的話，
肯定能拯救大家！
——艾里克托尼奧斯","指示","打消範圍內敵人的所有強化效果。",60,55,2,False,True,False,True,False,6
467,"召喚出寵物“柯基犬”。
毛茸茸的短腿小型犬。最喜歡到處跑啦！","這種小型犬最主要的特徵就是其短得出奇的腿。據說最初培育柯基犬的目的是為了尋找一種足夠矮小的牧羊犬。人們希望這種牧羊犬能在牲畜們的身下靈活穿梭，不會與牲畜互相影響。柯基犬的名字在北洋的古語中原本是“個子矮小的狗”的意思，一種說法認為，這可能是源自拉拉菲爾族有將柯基犬當做坐騎的傳統。","突襲作戰需要如
土狗一般身手敏
捷的一小部分精英。
　　——不滅隊鬥軍曹","坐下！","令範圍內敵人的防禦力降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",60,50,3,False,False,False,False,True,4
468,"召喚出寵物“天藍背魔鳥”。
謝爾達萊群島特產。有著鮮艷羽毛的雛鳥。","藍背魔鳥的雛鳥，主要棲息在謝爾達萊群島一帶諸多島嶼上。在原本的計畫中，藍背魔鳥這種家禽本該成為主力出口商品，但它們驚人的繁殖速度卻造成了預料之外的麻煩，最終導致了天藍背魔鳥成了群島貿易中低價批發的處理品。天藍背魔鳥因為沒有飛翔能力，因此格外嚮往能離開群島踏上冒險之旅。","如果你感興趣，
我可以便宜一點
賣給你。
　　　——摩提夏","警惕！","令範圍內敵人的移動速度降低50%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",65,60,2,False,False,True,False,False,4
469,"召喚出寵物“鈴小龍”。
在海底深處發現的海龍之子。特長是脖子特——長。","一種海龍的幼體，和傳說中的古龍依拉絲莫龍是近親。它在深海遨遊時不慎迷了路，走投無路時偶遇了來到此地的潛水艇，就一路跟了回來。這頭好奇心旺盛的海龍幼體時常伸長了它的脖子四處張望，不過，有了上次迷路的經驗，它現在已經學會一步都不離開自己認定的父母身邊了。","怎麼了，迷路了嗎？
　　　　——利斯弗洛","龍捲風","令範圍內我方寵物的攻擊力增加25。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",60,60,2,False,True,False,True,False,3
470,"召喚出寵物“自走人偶媽媽”。
以自稱“媽媽”的不可思議的生物為原型製作的小型自走人偶。","異國的詩人帶來的小型自走人偶。以那個自稱為媽媽的不可思議生物為原型製作。這個自走人偶的原型曾引導一位少女穿梭、探索、追尋於千萬故事與夢境的虛實之間……但具體情況如何尚且不得而知。","……啊，
這不是媽媽嗎！
怎麼到這裡來了？
　　——布林塞爸爸","媽媽的幫助","將召喚寵物的複唱時間縮短一半。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",40,55,1,False,False,False,False,True,9
471,"召喚出寵物“凱納槽之形”。
因製作者消失在虛無界的黑暗中而停產。","高貝扎四天王之一的水之凱納槽命令部下為自己製作了這種人偶。他的本意是想要製作出一個足以匹敵自己的強大對手，所以才要求部下以自己為原型仿製，結果卻不知怎麼的做了這麼一個小得不忍直視的東西。又及，製作了這種人偶的妖異已經被流放進虛無界的黑暗中去了。","嗚……
它太強大了，
我……
　　——凱納槽","骨碌碌","無效化“玩偶”類型的寵物對範圍內我方寵物的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒",30,40,3,False,False,True,True,False,3
472,"召喚出寵物“探明威”。
兔兔族小弟，今天也找到了無數新問題。","探明威甦醒的時間比其他的同伴們更晚一些，因此成了大家的小弟。他原本認為自己的使命是踏遍各地找到對人類來說有利的情報，現在則把每天都找到一些新東西當作了自己的夢想。它會將旅行中遇到的種種新鮮事都分享給留在月球上的同伴們。","……還是不用告訴
我了，我會自己找
到答案的！
　　　——米莉拉拉","找到啦！","當防禦盾被破壞時，可令其復活。",45,45,2,False,False,True,True,False,9
473,"召喚出寵物“私用棒槌樹”。
深埋於正統優雷卡大地之中的小型棒槌樹。","私用棒槌樹曾是蜜言妖的部下。它本該成為一顆爆炸的地雷，但這個可憐的新手藏進土裡的時候把自己埋得太深，以致於錯過了躍出地面爆炸的良機。因此成了隊伍中唯一一個倖存的棒槌樹，從軍務中重獲自由的它，如今正在愉快地享受新生活。","爆、爆炸了？！
呃……那可真是
太不走運了。
　　　——荼羅娜","棒槌樹地雷","對敵方探索眼造成90%的傷害。對已被破壞的探索眼無效。",30,35,2,True,False,False,False,False,8
474,"召喚出寵物“迷你哈羅妮”。
以戰爭神哈羅妮為原型製作的魔法人偶。不過她有點害羞呢。","以戰爭神哈羅妮為原型製作的魔法人偶。某個金工師為了追尋“讓人感到敬畏的美”而彷徨於雪原時，在冷得幾乎失去意識的情況下偶然闖入了神域。他在眼前震撼人心的身影所帶來的衝動下製作出了該魔法人偶。看著這個人偶就彷彿能感受到女神的威風凜然和她貫徹一切的神性。","我覺得我現在
威風凜凜，自信滿滿。
　　　　——吉耶弗雷納","戰爭神之劍","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>12秒",50,45,3,False,False,False,True,False,3
475,"召喚出寵物“小火車”。
使用海底發現的零件製作的玩具列車。好像不用動力就能自己亂跑。","海底發現的不可思議的零組件全部組裝起來之後，竟然做成了一輛還挺不錯的列車玩具。這輛列車上曾經載過怎樣的乘客呢，不知為何能從上頭感受到一種夢幻的氣息。又及，這輛玩具列車裡明明沒有安裝任何動力組件，卻能一直跟在冒險者的身邊到處跑，真是件怪事啊。","為什麼你變得這麼強？
是什麼給了你動力？！
　　　　　——阿爾迪斯","失控","擊退範圍內的敵人，並造成30攻擊力的傷害。",30,65,4,False,True,True,False,False,1
476,"召喚出寵物“迷你戈德伯特”。
以戈德伯特為原型製作的魔法人偶。是一位善良的紳士。","由既是最強金工師又是曼德維爾金碟遊樂園主人的戈德伯特親自製作的魔法人偶。作為金碟嘉年華的紀念品贈送給冒險者，只要讓迷你戈德伯特跟隨在你的身邊，就能發揮這件精美寶物的威力，增加你的紳士力。","哦哦哦……
我感受到了
紳士般的乙太！
　　——殭屍紳士","曼德維爾打擊","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",70,40,3,False,False,False,True,False,8
477,"召喚出寵物“迷你艾多紐斯”。
可以睜眼了。","在遙遠的過去，曾有一個男人擁有一雙比誰都更能明辨世間一切的眼睛。這項能力先是幫助男人成為了一位偉大的魔道士，後來又讓他得到了觀察冥界——即所有靈魂的終點的工作。這就是以那位魔道士為原型製作的魔法人偶。","觀察冥界，
也就是乙太界的
愛梅特賽爾克之位。
　　——愛梅特賽爾克","真是的……","讓範圍內的敵人增加“玩偶”類型的弱點。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",60,60,2,True,False,False,True,False,4
478,"召喚出寵物“海鸚”。
原產自北洋，有著橙黃色的喙和腳爪的海鳥。","原產自北洋，有著橙黃色的喙和腳爪的海鳥。它會用短小的翅膀代替魚鰭進行潛水，一次可以捕捉到大量的魚。可自從它看到冒險者輕輕鬆鬆就幹掉魔物的情景後，便打算就此抱緊冒險者的大腿過上不勞而獲的生活。","是讓你們這些如候鳥般
漂泊的冒險者暫時歇腳
的地方。
　　　　　——安托瓦諾","揚羽","令使用特殊技點數的寵物追加設施特效“奧秘核石”。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",50,50,2,True,False,False,True,False,3
479,"召喚出寵物“滄小龍”。
在遠洋發現的古代龍幼體，尚未長大顯得十分嬌小可愛。","在遠洋發現的古代龍幼體，長大後會成為凶猛的海洋獵人，但現在還顯得十分嬌小可愛。可當它發現喜歡的獵物時就會性情大變，不由分說地張開大嘴一口咬住。如今它也在快活地追逐著獵物，伺機下手。","哈哈哈，
目光變得很棒了呢。
　　　　　　——哈蒙","瞄準獵物","增加自身的攻擊力和防禦力，且剩餘HP越少，增加量越大。HP每降低5%，攻擊力增加10，防禦力增加5。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",50,65,3,False,True,True,False,False,3
480,"召喚出寵物“送行提燈”。
在六根山發現的小型妖怪提燈。","在六根山被發現的小型妖怪提燈。原本只是供孩子們使用的提燈，因為人們用得愛惜，時間久了，便獲得了靈性，因此成了個十分黏人的付喪神。現在它的業務範圍已經不止是送行了，它要跟著主人送主人一路走到天涯海角。","舌頭、我的舌頭……
嗚嗚……
　　　　　——廚行威","舔舔恐慌","對範圍內的敵人造成120攻擊力的傷害，並且令使用特殊技點數的寵物的攻擊力增加20。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",75,65,3,False,True,False,False,False,1
481,"召喚出寵物“蒸氣飛空獺獺”。
身著蒸氣式飛翔翼的獺獺，噗嘶！","身著蒸氣式飛翔翼的獺獺。據說是來自東方，因為釣魚所用的船隻側翻，最後漂流到了無人島，被魔法人偶們當成了最新裝備品的實驗體。對於只想享受釣魚樂趣的它來說，即便能夠飛行也並沒有多大的實際意義。","我們終於成功製造出了
蒸氣動力壓路機！
　　　　　——諾諾瓦特","蒸氣跳躍","對範圍內的敵人造成5倍攻擊力的傷害。",30,70,2,False,False,True,False,False,1
482,"召喚出寵物“紅電氣石武器”。
在帝國軍基地發現的試驗品魔導兵器的縮小模型。","在帝國軍基地發現的試驗品魔導兵器的縮小模型。看樣子應該是用於檢驗機體的空氣動力特性等資料的模型，本身並未攜帶任何武器。在被城邦軍事同盟沒收並進行分析後，作為了褒獎演習中成績優秀者的獎品。","這就是由我製作出原型的
紅寶石武器像！接下來
就由我簡單講解一下……
　——加隆德煉鐵廠模型師","紅寶石電圈","令使用特殊技點數的寵物的攻擊力增加40。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒",85,65,2,False,True,False,True,False,3
483,"召喚出寵物“黑小猩”。
長著一身黑毛的小型猿類，十分聰明。","長著一身黑毛的小型猿類，十分聰明。據說經過教育訓練可以學會如何使用工具以及分辨簡單的語言。雖然有博物學者認為這就是人類的近親種，但其詳細的進化過程仍然存在大量未解的謎題。","我會讓訓猴師和次郎丸
先前往搗年糕會場的。
　　　　　　——猿奉行","用力咀嚼","將敵方設置的陷阱作為己方陷阱發動。如果是攻擊陷阱，則傷害是原傷害的1.5倍。",50,55,3,False,False,False,True,False,1
484,"召喚出寵物“驚奇炸藥仔”。
令人驚奇的炸藥怪的幼體，距離爆炸只差一步之遙。","令人驚奇的炸藥怪的幼體，總是蜷縮著身體打算來一次華麗的爆炸，但每次都會在最後一步戛然而止。據收藏家擔驚威所說，將其代替枕頭使用，可以體驗到格外的刺激快感。","炸藥是神拳痕的部隊分給
我們的，威力很大，請千
萬注意不要被捲進爆炸中。
　　　　　　　　——耶夏娜","假裝爆炸","可以拆除敵人設置的陷阱。",25,70,1,False,False,False,False,True,6
485,"召喚出寵物“小呂薩”。
以呂薩為原型製作的魔法人偶，擅長使用戰技。","以直立二足步行的狼——呂薩為原型製作的魔法人偶。為了試驗將原型的創造生物更小化後會得到怎樣的結果，於是乎便誕生出了這個魔法人偶。它似乎擅長後迴旋踢以及關節技，但畢竟身體比例縮小了，威力也不大。","抓痕、咬痕……還有火燒
的痕跡……不會錯的，它
們是被炎狼呂卡翁殺死的。
　　　　　　　——赫密士","迴旋踢","對距離最近的敵方萌寵之門造成90%的傷害。對已被破壞的萌寵之門無效。",45,55,2,False,True,False,False,False,8
486,"召喚出寵物“忍犬白丸”。
遠東之國的忍犬，做事鐵面無私。","侍奉於遠東之國的女忍者花遁夜櫻門下的白色忍犬。它是個相當頑固不近人情的傢伙。因為冒險者幫助變成了妖怪的主人解脫，所以它堅持認為冒險者是自己的恩人，希望能追隨在冒險者身邊。它嘴裡咬的卷軸上寫了能召喚零嘴的忍術。","得、得救了！
你是我的救命恩人啊！
　　　　——夜遊魂成員","汪嗚！","令範圍內我方寵物的防禦力增加10。當該寵物為“動物”類型時，防禦力增加30。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒",65,50,4,False,False,False,True,False,3
487,"召喚出寵物“迷你雅典娜”。
以雅典娜為原型製作的魔法人偶。這就是我的願望！","以萬魔殿初代管理者雅典娜為原型製作的魔法人偶。某位崇拜她這位卓越研究者的職員暗中製作出了這個魔法人偶。在這位職員失蹤的數天後，大監獄不知為何收監了一隻奇怪的有著類似人臉的狗。","再讓我好好看看……！
　　　　　——雅典娜","引誘","設置陷阱。10秒後可通過點擊發動陷阱按鈕起爆。令範圍內敵人的移動速度降低70%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",85,60,3,False,False,True,False,False,2
488,"召喚出寵物“迷你巴爾巴莉希亞”。
以巴爾巴莉希亞為原型製作的魔法人偶。這次我會讓你徹底消失！","以高貝扎四天王的其中一人風之巴爾巴莉希亞為原型製作的魔法人偶。某位金工師在放浪的旅途中，為了將目擊到的大妖異的美傳頌給後世，特地將此製作配方公之於眾。他似乎對該妖異頭髮的靈動感以及野性的美感表現出了強烈的執著。","快、快看那個！
是風之巴爾巴莉希亞！
她來了！
　　　　　——西里阿多","咒髮突襲","打消範圍內敵我雙方身上的附加效果。",50,40,4,False,True,False,False,False,6
489,"召喚出寵物“遮光器土偶”。
在海底發現的不可思議的土偶。","在海底發現的不可思議的土偶。土偶內部為中空，憑藉魔法的力量行動。據推測應該是在第二星曆時代製作出來的用於某種儀式的產物，不過也有人像月刊«神秘愛好者»的德里昂先生那樣，認為此乃記錄了外星人形象的泥塑。","雷佳娜小姐說靈矽土
曾作為素材而流通於
世界各地，對吧？
　　　　　——茲拉坦","土偶之力","無效化所有敵人對我方萌寵之門、防禦盾、探索眼的攻擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒",40,50,2,False,False,True,False,False,9
490,"召喚出寵物“忍犬黑丸”。
遠東之國的忍犬，待人體貼入微。","侍奉於遠東之國的女忍者花遁夜櫻門下的黑色忍犬。它是個重情重義又格外體貼的傢伙，即使主人變成了妖怪，它也無法捨棄自己的主人。現在它作為追隨者，和冒險者一同踏上了鎮魂之旅。","唔哇！！
我、我還沒做好心理準備，
我拒絕！！
　　　　　——膽怯的冒險者","不要汪！","對範圍內的敵人造成60攻擊力的傷害，並且令敵人的移動速度降低70%。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>持續時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒",45,45,3,False,True,True,False,False,1
491,"召喚出寵物“烏洛薩帕”。
棲息在阿羅阿羅島的小鳥，十分聰明懂事。","有著粉色的喙的可愛小鳥。烏洛薩帕在南洋群島語中意為“文鳥”，是周邊地域最具代表性的一種鳥類。自古人們就將這種鳥作為神鳥供奉崇拜，傳說中甚至有自稱是“神子的使者”前來陪伴人類的聰慧個體。","我正在觀察鳥類，
說話時請小聲一點。
　　　　　——蒂邁歐","治癒的南風","打消範圍內敵我雙方身上的附加效果。",45,50,3,False,False,True,False,False,6
492,"","","","","",0,0,0,False,False,False,False,False,0
493,"召喚出寵物“綠電氣石武器”。
在帝國軍基地發現的試驗品魔導兵器的縮小模型。","在帝國軍基地發現的試驗品魔導兵器的縮小模型。看樣子應該是用於檢驗機體的耐熱性等資料的模型，本身並未攜帶任何武器。在被城邦軍事同盟沒收並進行分析後，作為了褒獎演習中成績優秀者的獎品。","嗯……那綠寶石就很合適。
　　　　——新港的寶石商人","綠寶石光束","打消範圍內敵人的所有強化效果。",55,40,2,False,False,False,True,False,6
