key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
235,"地獄三頭犬",0,"",0,0,1,0,0,3046,2,1,45,70,70,1,2,95,779,"SE_Bt_Etc_CerberusWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_CerberusBye",20,20,False,True,0,0,0,0,186,4189,3420,100,False,0,0,60,3,0,False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
236,"大殼蟹",0,"",0,0,1,0,0,3047,2,1,45,15,15,1,2,98,319,"SE_Bt_Etc_FF11CrabWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FF11CrabBye",20,20,False,True,0,0,0,0,187,4190,3430,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,17,41,False,40,False
237,"阿里翁",0,"",0,0,1,0,0,3099,2,1,45,70,70,1,2,99,895,"SE_Bt_Etc_6LeggedHorseWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_6LeggedHorseBye",20,10,False,True,0,0,0,0,188,4191,3070,100,False,0,0,55,0,0,False,False,False,False,False,80,80,False,False,9,19,41,False,40,False
238,"綠寶石玲龍",0,"",0,0,1,0,0,3100,2,1,45,15,50,1,2,76,803,"SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,189,4192,30305,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
239,"原型魔導機車大魔",0,"",0,0,1,0,0,3101,2,1,45,15,15,1,2,71,319,"SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,190,4193,10052,100,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
240,"巧克力小妖",0,"",0,0,1,0,0,3102,2,1,45,15,70,1,2,54,319,"SE_Bt_Etc_MarimokunWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MarimokunBye",20,10,False,True,0,0,0,0,191,4194,1041,120,False,0,0,40,0,0,False,False,False,False,False,0,0,False,False,8,19,37,False,38,False
241,"加百列III號機",0,"",0,0,1,0,0,3103,2,1,45,15,15,1,2,91,779,"SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,192,4195,11051,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,17,21,59,False,37,False
242,"雌羚羊",0,"",0,0,1,0,0,3104,2,1,45,70,70,1,2,1,319,"SE_Bt_Etc_YackleFWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleFBye",20,10,False,True,0,0,0,0,203,4197,3440,100,False,0,0,55,0,0,False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
243,"雄羚羊",0,"",0,0,1,0,0,3105,2,1,45,70,70,1,2,1,319,"SE_Bt_Etc_YackleMWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YackleMBye",20,10,False,True,0,0,0,0,204,4198,3441,100,False,0,0,55,0,0,False,False,False,False,False,80,80,False,False,8,17,39,False,38,False
244,"",0,"",0,0,1,0,0,2,2,0,45,0,15,0,0,0,121,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,524289,0,0,-1,0,0,77,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
245,"黑鋼機龍連達巴非",0,"",0,0,1,0,0,3115,2,1,45,15,15,1,2,100,813,"SE_Bt_Etc_MechDragonWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MechDragonBye",0,10,False,True,0,0,0,0,200,4199,30350,100,False,0,0,70,1,0,False,False,False,False,False,80,80,False,False,8,21,43,False,44,False
246,"王冠號",0,"",0,0,1,0,0,3171,2,1,45,15,15,1,2,0,779,"SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,201,4200,10230,100,False,0,0,70,1,0,True,False,False,False,False,80,80,False,False,9,19,37,False,37,False
247,"巡航驅逐者",0,"",0,0,1,0,0,3172,2,1,45,15,15,1,2,102,812,"SE_Bt_Etc_CChaserWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_CChaserBye",0,10,False,True,0,0,0,0,202,4201,10610,100,False,0,0,70,1,0,True,False,False,False,False,80,80,False,False,17,26,61,False,40,False
248,"建築06S號",0,"",0,0,1,0,0,3175,2,1,45,15,15,1,2,82,319,"SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,193,4196,10121,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,9,21,37,False,37,False
249,"鑽石玲龍",0,"",0,0,1,0,0,3235,2,1,45,15,50,1,2,76,811,"SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,194,4209,30306,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
250,"極地熊",0,"",0,0,1,0,0,3236,2,1,45,15,70,1,2,9,319,"SE_Bt_Etc_XmasKumaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_XmasKumaBye",20,10,False,True,0,0,0,0,195,4210,3254,65,False,12,3,70,0,53,False,True,False,False,False,0,0,False,False,9,19,41,False,38,False
251,"",0,"",0,0,1,0,0,1059,2,0,45,0,15,0,0,0,121,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65537,0,0,-1,0,0,77,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
252,"巨鯰魚金轎",0,"",0,0,1,0,0,3237,2,1,45,15,15,1,2,70,570,"SE_Bt_Etc_NamazuoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_NamazuoBye",20,10,False,False,0,0,0,0,196,4211,4501,100,False,0,0,50,0,41,False,True,False,False,False,0,0,False,False,0,21,41,False,40,False
253,"金蛇大人的罐子",0,"",0,0,1,0,0,3238,2,1,45,15,15,1,2,0,815,"SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,197,4212,7081,100,False,0,0,60,0,49,True,True,False,False,False,80,80,False,False,18,20,39,False,38,False
254,"魔法幻卡",0,"",0,0,1,0,0,3239,2,1,45,15,15,1,2,103,814,"SE_Bt_Etc_TTCWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TTCBye",0,10,False,True,0,0,0,0,198,4213,16100,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,18,39,False,40,False
255,"海島曼德拉草",0,"",0,0,1,0,0,3229,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,238,4202,1150,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
256,"海島洋蔥王子",0,"",0,0,1,0,0,3230,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,239,4203,1151,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
257,"海島茄子騎士",0,"",0,0,1,0,0,3231,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,240,4204,1152,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
258,"海島蒜頭明星",0,"",0,0,1,0,0,3232,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,241,4205,1153,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
259,"海島番茄國王",0,"",0,0,1,0,0,3233,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,242,4206,1154,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
260,"海島曼德拉王后",0,"",0,0,1,0,0,3234,2,1,45,15,15,1,2,1,943,"SE_Bt_Etc_Mount_Mandragora_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Mandragora_bye",20,10,False,True,0,0,0,0,243,4207,1155,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
261,"永暗猞猁",0,"",0,0,1,0,0,3240,2,1,45,70,70,1,2,1,889,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,205,4214,30400,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
262,"聖光猞猁",0,"",0,0,1,0,0,3418,2,1,45,70,70,1,2,1,890,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,206,4215,30401,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
263,"阿爾戈斯",0,"",0,0,1,0,0,3241,2,1,45,70,70,1,2,0,895,"SE_Bt_Etc_Mount_MoonDog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_MoonDog_bye",20,10,False,True,0,0,0,0,207,4216,3450,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,19,39,False,38,False
264,"恐慌裝甲",0,"",0,0,1,0,0,3280,2,1,45,15,15,1,2,104,895,"SE_Bt_Etc_Mount_Dread_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_Dread_bye",0,10,False,True,0,0,0,0,208,4217,10150,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,30,22,41,False,42,False
265,"亞靈菲尼克斯",0,"",0,0,1,0,0,3281,2,1,45,70,70,1,2,105,891,"SE_Bt_Etc_Mount_Phoenix_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Phoenix_bye",20,10,False,True,0,0,0,0,209,4218,5060,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,18,19,37,False,37,False
266,"卡呂冬堤斯",0,"",0,0,1,0,0,3282,2,1,45,70,70,1,2,1,895,"SE_Bt_Etc_Mount_Boar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Boar_bye",20,10,False,True,0,0,0,0,210,4219,3460,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
267,"優勝犬",0,"",0,0,1,0,0,3283,2,1,45,70,70,1,2,1,895,"SE_Bt_Etc_Mount_Bulldog_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Bulldog_bye",20,10,False,True,0,0,0,0,211,4220,3470,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,21,41,False,44,False
268,"等級檢測儀",0,"",0,0,1,0,0,3284,2,1,45,15,15,1,2,107,895,"SE_Bt_Etc_Mount_LvChecker_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_LvChecker_bye",0,10,False,True,0,0,0,0,212,4221,10160,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,23,37,False,37,False
269,"猴面爸爸",0,"",0,0,1,0,0,3285,2,1,45,15,15,1,2,106,638,"SE_Bt_Etc_Mount_Paissa_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Paissa_bye",20,10,False,False,0,0,0,0,213,4222,1160,100,False,0,0,60,0,55,False,True,False,False,False,80,80,False,False,8,19,37,False,37,False
270,"",0,"",0,0,1,0,0,1412,2,1,45,15,50,1,2,25,0,"SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,False,True,0,0,0,0,-1,0,0,120,False,9,3,60,0,0,False,False,False,False,False,0,0,True,False,8,21,39,False,38,False
271,"",0,"",0,0,1,0,0,3171,2,1,45,15,15,1,2,0,0,"SE_Bt_Etc_Bike12Whistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Bike12Bye",0,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,70,1,0,True,False,False,False,False,80,80,True,False,9,19,37,False,37,False
272,"",0,"",0,0,1,0,0,3416,2,0,45,0,15,0,0,0,895,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,65539,0,0,-1,0,0,77,False,0,0,70,0,54,False,False,False,False,True,0,0,False,False,30,23,41,False,40,False
273,"犀蜴",0,"",0,0,1,0,0,3419,2,1,45,70,70,1,2,77,895,"SE_Bt_Etc_Mount_FF11Wivre_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FF11Wivre_bye",20,10,False,True,0,0,0,0,214,4223,3480,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,8,19,51,False,50,False
274,"仙子豬大王",0,"",0,0,1,0,0,3420,2,1,45,50,50,1,2,81,895,"SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,215,4224,5041,100,False,0,0,60,0,45,True,True,False,False,False,0,0,False,False,18,21,43,False,42,False
275,"",0,"",0,0,1,0,0,3553,2,1,45,15,70,1,2,61,895,"SE_Bt_Etc_DodoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DodoBye",20,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,50,0,0,False,False,False,False,False,0,0,False,False,30,19,41,False,40,False
276,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
277,"加隆德GL-II",0,"",0,0,1,0,0,3470,2,1,20,15,15,1,2,116,943,"SE_Bt_Etc_Mount_AmericanBike_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_AmericanBike_bye",0,10,False,True,0,0,0,0,237,4235,10190,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,19,38,False,39,False
278,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
279,"機巧蓮座",0,"",0,0,1,0,0,3472,2,1,45,15,15,1,2,110,638,"SE_Bt_Etc_Mount_Lotus_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Lotus_bye",0,10,False,True,0,0,0,0,216,4098,16110,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,17,41,False,40,False
280,"菲爾亞",0,"",0,0,1,0,0,3473,2,1,45,70,70,1,2,109,895,"SE_Bt_Etc_Mount_ColorDragon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_ColorDragon_bye",20,10,False,True,0,0,0,0,217,4225,3490,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,22,41,False,40,False
281,"阿爾科諾斯特",0,"",0,0,1,0,0,3474,2,1,45,70,70,1,2,111,895,"SE_Bt_Etc_Mount_Peryton_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Peryton_bye",20,10,False,True,0,0,0,0,218,4226,1170,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
282,"海島水牛",0,"",0,0,1,0,0,3496,2,1,45,70,70,1,2,124,943,"SE_Bt_Etc_Mount_Kujata_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Kujata_bye",20,10,False,True,0,0,0,0,262,4265,3500,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
283,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",0,0,False,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,False,False,False,False,0,0,False,False,0,0,0,False,0,False
284,"輔助機602",0,"",0,0,1,0,0,3544,2,1,45,50,50,1,2,0,919,"SE_Bt_Etc_Mount_YTCPod_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_YTCPod_bye",0,10,False,False,0,0,0,0,219,4227,40800,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,19,21,37,False,37,False
285,"月面躍動機",0,"",0,0,1,0,0,3567,2,1,45,15,15,1,2,120,895,"SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,245,4245,11080,100,False,0,0,60,0,63,True,True,False,False,False,80,80,False,False,17,20,39,False,42,False
286,"海島短吻鱷",0,"",0,0,1,0,0,3568,2,1,45,70,70,1,2,119,943,"SE_Bt_Etc_Mount_Crocodile_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Crocodile_bye",20,10,False,True,0,0,0,0,254,4255,3510,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,0,17,37,False,37,False
287,"河馬車",0,"",0,0,1,0,0,3569,2,1,5,70,70,1,2,0,895,"SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,220,4228,3520,100,False,0,0,60,0,57,False,True,False,False,False,80,80,False,False,0,18,39,False,38,False
288,"巨怪",0,"",0,0,1,0,0,3570,2,1,45,15,15,1,2,0,895,"SE_Bt_Etc_Mount_Troll_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Troll_bye",15,9,False,True,0,0,0,0,221,4229,1180,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
289,"",0,"",0,0,1,0,0,2,2,0,45,0,15,0,0,0,121,"SE_Bt_Etc_MadoWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MadoBye",0,10,False,True,0,131073,0,0,-1,0,0,77,False,0,0,70,0,3,False,False,False,False,False,0,0,False,False,30,23,41,False,40,False
290,"不明飛行物體？",0,"",0,0,1,0,0,3597,2,1,45,15,15,1,2,0,895,"SE_Bt_Etc_Mount_FF8-UFO_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_FF8-UFO_bye",0,10,False,False,0,0,0,0,222,4230,11090,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,17,37,False,37,False
291,"醋蠍龍",0,"",0,0,1,0,0,3580,2,1,45,30,30,1,2,56,895,"SE_Bt_Etc_Mount_Biter_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Biter_bye",20,20,False,True,0,0,0,0,223,4231,1190,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
292,"正統裂鉗蟹",0,"",0,0,1,0,0,3598,2,1,45,15,15,1,2,113,895,"SE_Bt_Etc_Mount_HorseshoeCrab_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HorseshoeCrab_bye",20,10,False,True,0,0,0,0,224,4232,3530,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,0,20,37,False,37,False
293,"藍羽猞猁",0,"",0,0,1,0,0,3596,2,1,45,70,70,1,2,1,917,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,225,4233,30402,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
294,"大大柴",0,"",0,0,1,0,0,3495,2,1,45,70,70,1,2,112,638,"SE_Bt_Etc_Mount_Shiba_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Shiba_bye",20,10,False,True,0,0,0,0,226,4234,3540,100,False,0,0,60,0,58,False,True,False,False,False,80,80,False,False,9,19,39,False,38,False
295,"",0,"",0,0,1,0,0,3569,2,0,45,0,15,0,0,0,895,"SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,0,False,False,False,False,False,0,0,False,False,0,18,39,False,38,False
296,"",0,"",0,0,1,0,0,3569,2,1,5,70,70,1,2,0,895,"SE_Bt_Etc_Mount_HippoCar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_HippoCar_bye",20,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,56,False,False,False,False,False,80,80,False,False,0,18,39,False,38,False
297,"旅行協助機",0,"",0,0,1,0,0,3631,2,1,45,15,15,1,2,114,895,"SE_Bt_Etc_Mount_MainteRobo_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_MainteRobo_bye",0,10,False,True,0,0,0,0,227,4264,10170,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,23,37,False,42,False
298,"繆·繆咻",0,"",0,0,1,0,0,3638,2,1,45,70,70,1,2,118,895,"SE_Bt_Etc_Mount_SpaceJellyfish_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SpaceJellyfish_bye",20,10,False,True,0,0,0,0,228,4236,7110,100,False,0,0,60,0,60,True,True,False,False,False,80,80,False,False,18,23,37,False,37,False
299,"幻奇獵鷹",0,"",0,0,1,0,0,3639,2,1,45,15,70,1,2,28,895,"SE_Bt_Etc_BirdWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BirdBye",20,10,False,True,0,0,0,0,229,4237,30110,90,False,0,0,50,0,0,False,False,False,False,False,0,0,False,False,8,23,41,False,40,False
300,"魔法雨傘",0,"",0,0,1,0,0,3651,2,1,5,15,15,1,2,115,638,"SE_Bt_Etc_Mount_Umbrella_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Umbrella_bye",0,10,False,False,0,0,0,0,230,4238,16120,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,16,37,False,37,False
301,"魔法陽傘",0,"",0,0,1,0,0,3688,2,1,5,15,15,1,2,115,638,"SE_Bt_Etc_Mount_Umbrella_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Umbrella_bye",0,10,False,False,0,0,0,0,231,4239,16130,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,16,16,37,False,37,False
302,"幻象閃電",0,"",0,0,1,0,0,3670,2,1,45,70,70,1,2,1,895,"SE_Bt_Etc_Mount_Reindeer_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Reindeer_bye",20,10,False,True,0,0,0,0,232,4240,3550,100,False,0,0,60,0,61,False,True,False,False,False,80,80,False,False,8,17,39,False,38,False
303,"希拉狄哈王座",0,"",0,0,1,0,0,3671,2,1,45,15,15,1,2,52,945,"SE_Bt_Etc_Mount_VVDChair_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_VVDChair_bye",0,10,False,True,0,0,0,0,233,4243,16070,100,False,0,0,70,0,0,True,False,False,False,False,0,0,False,False,17,19,39,False,40,False
304,"羽衣精",0,"",0,0,1,0,0,3654,2,1,45,70,70,1,2,1,944,"SE_Bt_Etc_Mount_NanaFamiliar_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_NanaFamiliar_bye",20,10,False,True,0,0,0,0,234,4244,3560,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,8,17,41,False,40,False
305,"炎靈獸",0,"",0,0,1,0,0,3655,2,1,45,70,70,1,2,117,942,"SE_Bt_Etc_Mount_FlameBeast_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_FlameBeast_bye",20,10,False,True,0,0,0,0,235,4241,7031,100,False,0,0,60,0,0,True,False,False,False,False,0,0,False,False,0,19,37,False,37,False
306,"煞風猞猁",0,"",0,0,1,0,0,3690,2,1,45,70,70,1,2,1,941,"SE_Bt_Etc_Mount_Maju_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Maju_bye",20,10,False,True,0,0,0,0,236,4242,30403,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,9,21,41,False,42,False
307,"",0,"",0,0,1,0,0,3638,2,1,45,70,70,1,2,118,895,"SE_Bt_Etc_Mount_SpaceJellyfish_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_SpaceJellyfish_bye",20,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,59,False,False,False,False,False,80,80,False,False,18,23,37,False,37,False
308,"永恆",0,"",0,0,1,0,0,3744,2,1,45,15,65,1,2,48,895,"SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,244,4246,3311,100,False,0,0,70,0,0,False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
309,"",0,"",0,0,1,0,0,3567,2,1,45,15,15,1,2,120,895,"SE_Bt_Etc_Mount_BuildSupporter_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BuildSupporter_bye",0,10,False,True,0,0,0,0,-1,0,0,100,False,0,0,60,0,62,True,False,False,False,False,80,80,False,False,17,20,39,False,42,False
310,"青磷氣球",0,"",0,0,1,0,0,3738,2,1,3,15,15,1,2,115,638,"SE_Bt_Etc_Mount_Balloon_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_Balloon_bye",0,10,False,False,0,0,0,0,246,4247,16140,100,False,0,0,60,0,0,True,False,False,False,False,80,80,False,False,0,0,37,False,37,False
311,"安登三世",0,"",0,0,1,0,0,3740,2,1,45,70,70,1,2,121,895,"SE_Bt_Etc_Mount_GrassFace_call","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Mount_GrassFace_bye",20,10,False,True,0,0,0,0,247,4248,4520,100,False,0,0,60,0,0,False,False,False,False,False,80,80,False,False,0,0,41,False,42,False
312,"黑傑克號",0,"",0,0,1,0,0,3749,2,1,45,15,15,1,2,123,895,"SE_Bt_Etc_Mount_BlackJack_call","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_Mount_BlackJack_bye",0,10,False,False,0,0,0,0,248,4249,11100,100,False,0,0,70,3,0,True,False,False,False,False,80,80,False,False,16,16,37,False,37,False
